"b0","b_yravg","b_ba","b_fire","b_fire_ba","b_herb","b_herb_ba","b_herb_fire","b_fire_recov","b_herb_recov","Treatment.Act","BA","Recovery","low","med","high"
1,1,1.33578103654545,1,1.33578103654545,1,1.33578103654545,1,1,1,"Mix",100.6,1,0.481550918188691,0.524772024066768,0.571278449834774
1,1,1.34064693360305,1,1.34064693360305,1,1.34064693360305,1,1,1,"Mix",100.7,1,0.481406788859347,0.524625206247807,0.571141632090711
1,1,1.34551283066065,1,1.34551283066065,1,1.34551283066065,1,1,1,"Mix",100.8,1,0.481233606474731,0.524488041514936,0.571032560047359
1,1,1.35037872771825,1,1.35037872771825,1,1.35037872771825,1,1,1,"Mix",100.9,1,0.481084030180805,0.524346792496937,0.570897428770243
1,1,1.35524462477586,1,1.35524462477586,1,1.35524462477586,1,1,1,"Mix",101,1,0.480875567136346,0.524205585794489,0.570758649330941
1,1,1.36011052183346,1,1.36011052183346,1,1.36011052183346,1,1,1,"Mix",101.1,1,0.480690562502628,0.524038547775028,0.570634572530352
1,1,1.36497641889106,1,1.36497641889106,1,1.36497641889106,1,1,1,"Mix",101.2,1,0.4805411250259,0.523915378746515,0.570538212623964
1,1,1.36984231594866,1,1.36984231594866,1,1.36984231594866,1,1,1,"Mix",101.3,1,0.480394138921456,0.523790867350951,0.570406067872539
1,1,1.37470821300626,1,1.37470821300626,1,1.37470821300626,1,1,1,"Mix",101.4,1,0.480248171100143,0.523636786085073,0.570276574680789
1,1,1.37957411006387,1,1.37957411006387,1,1.37957411006387,1,1,1,"Mix",101.5,1,0.480088903786246,0.523499389318133,0.570164775103006
1,1,1.38444000712147,1,1.38444000712147,1,1.38444000712147,1,1,1,"Mix",101.6,1,0.479932506714678,0.523364152653302,0.570026439436732
1,1,1.38930590417907,1,1.38930590417907,1,1.38930590417907,1,1,1,"Mix",101.7,1,0.47975461155618,0.523208433648837,0.569874783685729
1,1,1.39417180123667,1,1.39417180123667,1,1.39417180123667,1,1,1,"Mix",101.8,1,0.479587144003002,0.523075879218634,0.569723978071569
1,1,1.39903769829428,1,1.39903769829428,1,1.39903769829428,1,1,1,"Mix",101.9,1,0.479390273665717,0.522925227580758,0.569590887998
1,1,1.40390359535188,1,1.40390359535188,1,1.40390359535188,1,1,1,"Mix",102,1,0.479253326430529,0.522790348220139,0.569482006255134
1,1,1.40876949240948,1,1.40876949240948,1,1.40876949240948,1,1,1,"Mix",102.1,1,0.47907630415149,0.522636453415829,0.569388088044102
1,1,1.41363538946708,1,1.41363538946708,1,1.41363538946708,1,1,1,"Mix",102.2,1,0.478962244842667,0.522493608158893,0.569270956462
1,1,1.41850128652469,1,1.41850128652469,1,1.41850128652469,1,1,1,"Mix",102.3,1,0.478770573192728,0.522367439899822,0.569150472247631
1,1,1.42336718358229,1,1.42336718358229,1,1.42336718358229,1,1,1,"Mix",102.4,1,0.478615886022316,0.522248108268217,0.569064740930188
1,1,1.42823308063989,1,1.42823308063989,1,1.42823308063989,1,1,1,"Mix",102.5,1,0.478457576291083,0.522095030430111,0.568985353513445
1,1,1.43309897769749,1,1.43309897769749,1,1.43309897769749,1,1,1,"Mix",102.6,1,0.478319702202603,0.521953014240234,0.568859810559236
1,1,1.43796487475509,1,1.43796487475509,1,1.43796487475509,1,1,1,"Mix",102.7,1,0.478196986349253,0.521804377176921,0.568708922821811
1,1,1.4428307718127,1,1.4428307718127,1,1.4428307718127,1,1,1,"Mix",102.8,1,0.478040097297572,0.521674165301231,0.568558741886139
1,1,1.4476966688703,1,1.4476966688703,1,1.4476966688703,1,1,1,"Mix",102.9,1,0.477874654715656,0.521549188872379,0.568472117275036
1,1,1.4525625659279,1,1.4525625659279,1,1.4525625659279,1,1,1,"Mix",103,1,0.477756189873662,0.521410468009541,0.568385162401431
1,1,1.4574284629855,1,1.4574284629855,1,1.4574284629855,1,1,1,"Mix",103.1,1,0.477567941944879,0.52129239354198,0.568235653790741
1,1,1.46229436004311,1,1.46229436004311,1,1.46229436004311,1,1,1,"Mix",103.2,1,0.47741014495068,0.521170708304729,0.568145478789902
1,1,1.46716025710071,1,1.46716025710071,1,1.46716025710071,1,1,1,"Mix",103.3,1,0.477260666797873,0.521035004604727,0.568024933692384
1,1,1.47202615415831,1,1.47202615415831,1,1.47202615415831,1,1,1,"Mix",103.4,1,0.477119866193204,0.520904013017174,0.567948923257865
1,1,1.47689205121591,1,1.47689205121591,1,1.47689205121591,1,1,1,"Mix",103.5,1,0.476974872703685,0.520767534623143,0.567852783606949
1,1,1.48175794827351,1,1.48175794827351,1,1.48175794827351,1,1,1,"Mix",103.6,1,0.476809998891828,0.520643939400416,0.567729066056315
1,1,1.48662384533112,1,1.48662384533112,1,1.48662384533112,1,1,1,"Mix",103.7,1,0.476631579215642,0.520490277960727,0.567605302047617
1,1,1.49148974238872,1,1.49148974238872,1,1.49148974238872,1,1,1,"Mix",103.8,1,0.476496632104706,0.520332487950392,0.567451980667489
1,1,1.49635563944632,1,1.49635563944632,1,1.49635563944632,1,1,1,"Mix",103.9,1,0.476317030685327,0.520211081385445,0.567341071794304
1,1,1.50122153650392,1,1.50122153650392,1,1.50122153650392,1,1,1,"Mix",104,1,0.47614825485875,0.520086118834883,0.567202192754527
1,1,1.50608743356153,1,1.50608743356153,1,1.50608743356153,1,1,1,"Mix",104.1,1,0.476006900765124,0.519932746214684,0.567117679198737
1,1,1.51095333061913,1,1.51095333061913,1,1.51095333061913,1,1,1,"Mix",104.2,1,0.47582645485796,0.519806658009893,0.56703274255716
1,1,1.51581922767673,1,1.51581922767673,1,1.51581922767673,1,1,1,"Mix",104.3,1,0.475642951641166,0.519668282047002,0.56694801313496
1,1,1.52068512473433,1,1.52068512473433,1,1.52068512473433,1,1,1,"Mix",104.4,1,0.475506410131724,0.519526611042283,0.566864147337041
1,1,1.52555102179193,1,1.52555102179193,1,1.52555102179193,1,1,1,"Mix",104.5,1,0.475364111320179,0.519399227907564,0.566739528577337
1,1,1.53041691884954,1,1.53041691884954,1,1.53041691884954,1,1,1,"Mix",104.6,1,0.475164511047538,0.519260058550123,0.566642592244712
1,1,1.53528281590714,1,1.53528281590714,1,1.53528281590714,1,1,1,"Mix",104.7,1,0.475017291494191,0.519124075435916,0.566516213792346
1,1,1.54014871296474,1,1.54014871296474,1,1.54014871296474,1,1,1,"Mix",104.8,1,0.474900142276677,0.518977853905312,0.566432550771186
1,1,1.54501461002234,1,1.54501461002234,1,1.54501461002234,1,1,1,"Mix",104.9,1,0.47478103437073,0.518870371850257,0.566338061759704
1,1,1.54988050707995,1,1.54988050707995,1,1.54988050707995,1,1,1,"Mix",105,1,0.474658780286239,0.518732282622467,0.566221952924169
1,1,1.55474640413755,1,1.55474640413755,1,1.55474640413755,1,1,1,"Mix",105.1,1,0.474442334102967,0.518610663313545,0.566132036942412
1,1,1.55961230119515,1,1.55961230119515,1,1.55961230119515,1,1,1,"Mix",105.2,1,0.474312628992357,0.518475164330641,0.566043201320982
1,1,1.56447819825275,1,1.56447819825275,1,1.56447819825275,1,1,1,"Mix",105.3,1,0.474138141212684,0.51834085311535,0.56593582360761
1,1,1.56934409531036,1,1.56934409531036,1,1.56934409531036,1,1,1,"Mix",105.4,1,0.473963879953203,0.518228583286295,0.565831564195494
1,1,1.57420999236796,1,1.57420999236796,1,1.57420999236796,1,1,1,"Mix",105.5,1,0.473789787219377,0.518104123392809,0.565747451597062
1,1,1.57907588942556,1,1.57907588942556,1,1.57907588942556,1,1,1,"Mix",105.6,1,0.47359625863849,0.517975610486673,0.565670233231448
1,1,1.58394178648316,1,1.58394178648316,1,1.58394178648316,1,1,1,"Mix",105.7,1,0.473444040904868,0.517878704489418,0.565593144974522
1,1,1.58880768354076,1,1.58880768354076,1,1.58880768354076,1,1,1,"Mix",105.8,1,0.473322197153223,0.517749749459923,0.565488818732788
1,1,1.59367358059837,1,1.59367358059837,1,1.59367358059837,1,1,1,"Mix",105.9,1,0.473191624910499,0.51761670335564,0.565411699990477
1,1,1.59853947765597,1,1.59853947765597,1,1.59853947765597,1,1,1,"Mix",106,1,0.473047105516291,0.517482901446062,0.565334283172196
1,1,1.60340537471357,1,1.60340537471357,1,1.60340537471357,1,1,1,"Mix",106.1,1,0.472899843581968,0.517366947898231,0.565261439781406
1,1,1.60827127177117,1,1.60827127177117,1,1.60827127177117,1,1,1,"Mix",106.2,1,0.472727881380322,0.517248123138392,0.565183240530316
1,1,1.61313716882877,1,1.61313716882877,1,1.61313716882877,1,1,1,"Mix",106.3,1,0.472541568787049,0.517130338914388,0.565100369354699
1,1,1.61800306588638,1,1.61800306588638,1,1.61800306588638,1,1,1,"Mix",106.4,1,0.472375704501656,0.517014125564641,0.565025852363522
1,1,1.62286896294398,1,1.62286896294398,1,1.62286896294398,1,1,1,"Mix",106.5,1,0.472195250695285,0.516890708084412,0.564924740530927
1,1,1.62773486000158,1,1.62773486000158,1,1.62773486000158,1,1,1,"Mix",106.6,1,0.472059699766931,0.516781830041114,0.564824263342203
1,1,1.63260075705918,1,1.63260075705918,1,1.63260075705918,1,1,1,"Mix",106.7,1,0.471889557457453,0.51665605271321,0.564739988814086
1,1,1.63746665411679,1,1.63746665411679,1,1.63746665411679,1,1,1,"Mix",106.8,1,0.471705372213803,0.516533576162058,0.564640128377503
1,1,1.64233255117439,1,1.64233255117439,1,1.64233255117439,1,1,1,"Mix",106.9,1,0.471529830450102,0.516408890201407,0.564535269347894
1,1,1.64719844823199,1,1.64719844823199,1,1.64719844823199,1,1,1,"Mix",107,1,0.471360351822573,0.5162958842884,0.564425546955812
1,1,1.65206434528959,1,1.65206434528959,1,1.65206434528959,1,1,1,"Mix",107.1,1,0.471180763485897,0.516169687681339,0.564316200023912
1,1,1.6569302423472,1,1.6569302423472,1,1.6569302423472,1,1,1,"Mix",107.2,1,0.470978432452467,0.516044792590583,0.564231695667894
1,1,1.6617961394048,1,1.6617961394048,1,1.6617961394048,1,1,1,"Mix",107.3,1,0.470843721010508,0.515931346472679,0.564109436864393
1,1,1.6666620364624,1,1.6666620364624,1,1.6666620364624,1,1,1,"Mix",107.4,1,0.470703330501097,0.515813224482098,0.564026790268694
1,1,1.67152793352,1,1.67152793352,1,1.67152793352,1,1,1,"Mix",107.5,1,0.470518972593595,0.515700281187265,0.563933879149897
1,1,1.6763938305776,1,1.6763938305776,1,1.6763938305776,1,1,1,"Mix",107.6,1,0.470331568213416,0.515594049353654,0.563833562204359
1,1,1.68125972763521,1,1.68125972763521,1,1.68125972763521,1,1,1,"Mix",107.7,1,0.470178077206885,0.515466658104532,0.563730742945281
1,1,1.68612562469281,1,1.68612562469281,1,1.68612562469281,1,1,1,"Mix",107.8,1,0.47004743493954,0.515343571635517,0.56363157619122
1,1,1.69099152175041,1,1.69099152175041,1,1.69099152175041,1,1,1,"Mix",107.9,1,0.469919524646319,0.515221186765451,0.563551631034212
1,1,1.69585741880801,1,1.69585741880801,1,1.69585741880801,1,1,1,"Mix",108,1,0.469766108422872,0.515109069752782,0.563415202192034
1,1,1.70072331586562,1,1.70072331586562,1,1.70072331586562,1,1,1,"Mix",108.1,1,0.469666374581818,0.514981646934487,0.563319505394244
1,1,1.70558921292322,1,1.70558921292322,1,1.70558921292322,1,1,1,"Mix",108.2,1,0.469496286400806,0.514864273312153,0.56324746958593
1,1,1.71045510998082,1,1.71045510998082,1,1.71045510998082,1,1,1,"Mix",108.3,1,0.469363230095805,0.514746613803718,0.563153243760864
1,1,1.71532100703842,1,1.71532100703842,1,1.71532100703842,1,1,1,"Mix",108.4,1,0.469175770643831,0.514624675639046,0.563062296650838
1,1,1.72018690409602,1,1.72018690409602,1,1.72018690409602,1,1,1,"Mix",108.5,1,0.469025953655302,0.514490581272958,0.562955874249135
1,1,1.72505280115363,1,1.72505280115363,1,1.72505280115363,1,1,1,"Mix",108.6,1,0.468861455097109,0.514369582607856,0.562877525876974
1,1,1.72991869821123,1,1.72991869821123,1,1.72991869821123,1,1,1,"Mix",108.7,1,0.468711017638417,0.514258398488001,0.562798502130189
1,1,1.73478459526883,1,1.73478459526883,1,1.73478459526883,1,1,1,"Mix",108.8,1,0.468569373329631,0.514146206183376,0.56271983823119
1,1,1.73965049232643,1,1.73965049232643,1,1.73965049232643,1,1,1,"Mix",108.9,1,0.468392778950606,0.514040913740276,0.562631578924874
1,1,1.74451638938404,1,1.74451638938404,1,1.74451638938404,1,1,1,"Mix",109,1,0.468269005129363,0.513934495822648,0.56250206937777
1,1,1.74938228644164,1,1.74938228644164,1,1.74938228644164,1,1,1,"Mix",109.1,1,0.468111750713378,0.513813965564709,0.562410519378501
1,1,1.75424818349924,1,1.75424818349924,1,1.75424818349924,1,1,1,"Mix",109.2,1,0.467969750289588,0.513697044476068,0.562316532730378
1,1,1.75911408055684,1,1.75911408055684,1,1.75911408055684,1,1,1,"Mix",109.3,1,0.467824173073074,0.513567869746787,0.562225894750032
1,1,1.76397997761444,1,1.76397997761444,1,1.76397997761444,1,1,1,"Mix",109.4,1,0.467651527314759,0.513448771814042,0.562153359955634
1,1,1.76884587467205,1,1.76884587467205,1,1.76884587467205,1,1,1,"Mix",109.5,1,0.46751806401985,0.513329237013568,0.562047613711444
1,1,1.77371177172965,1,1.77371177172965,1,1.77371177172965,1,1,1,"Mix",109.6,1,0.467366485033603,0.51321471284025,0.561977340823882
1,1,1.77857766878725,1,1.77857766878725,1,1.77857766878725,1,1,1,"Mix",109.7,1,0.467271763650653,0.51309049403377,0.561848506857935
1,1,1.78344356584485,1,1.78344356584485,1,1.78344356584485,1,1,1,"Mix",109.8,1,0.467135396327959,0.512976596988771,0.561772050368636
1,1,1.78830946290246,1,1.78830946290246,1,1.78830946290246,1,1,1,"Mix",109.9,1,0.466978547149541,0.512864279420634,0.561700633298346
1,1,1.79317535996006,1,1.79317535996006,1,1.79317535996006,1,1,1,"Mix",110,1,0.466802291411909,0.512758902464924,0.561628171156572
1,1,1.79804125701766,1,1.79804125701766,1,1.79804125701766,1,1,1,"Mix",110.1,1,0.466670227211473,0.512654958950091,0.561524074228744
1,1,1.80290715407526,1,1.80290715407526,1,1.80290715407526,1,1,1,"Mix",110.2,1,0.466491227978926,0.512537202633212,0.561420223596344
1,1,1.80777305113286,1,1.80777305113286,1,1.80777305113286,1,1,1,"Mix",110.3,1,0.466329400426528,0.512428308276913,0.561316123589137
1,1,1.81263894819047,1,1.81263894819047,1,1.81263894819047,1,1,1,"Mix",110.4,1,0.466169646089959,0.512310787270368,0.561230288348825
1,1,1.81750484524807,1,1.81750484524807,1,1.81750484524807,1,1,1,"Mix",110.5,1,0.466034245196908,0.51219330713096,0.56113008798083
1,1,1.82237074230567,1,1.82237074230567,1,1.82237074230567,1,1,1,"Mix",110.6,1,0.46590081831736,0.51208115980881,0.561071645402222
1,1,1.82723663936327,1,1.82723663936327,1,1.82723663936327,1,1,1,"Mix",110.7,1,0.465778013985765,0.511961161173484,0.560978825999898
1,1,1.83210253642088,1,1.83210253642088,1,1.83210253642088,1,1,1,"Mix",110.8,1,0.465645578023641,0.511841276560294,0.560894787809378
1,1,1.83696843347848,1,1.83696843347848,1,1.83696843347848,1,1,1,"Mix",110.9,1,0.465487099910301,0.511724050219615,0.560830261392545
1,1,1.84183433053608,1,1.84183433053608,1,1.84183433053608,1,1,1,"Mix",111,1,0.465324500635267,0.511587907586692,0.560743612074649
1,1,1.84670022759368,1,1.84670022759368,1,1.84670022759368,1,1,1,"Mix",111.1,1,0.4651718888131,0.511487044521165,0.560654639056088
1,1,1.85156612465129,1,1.85156612465129,1,1.85156612465129,1,1,1,"Mix",111.2,1,0.465029249718148,0.511378301721713,0.560591202014916
1,1,1.85643202170889,1,1.85643202170889,1,1.85643202170889,1,1,1,"Mix",111.3,1,0.464886829085043,0.511254307934404,0.560507234029627
1,1,1.86129791876649,1,1.86129791876649,1,1.86129791876649,1,1,1,"Mix",111.4,1,0.464724054153213,0.511146380111414,0.560423015116328
1,1,1.86616381582409,1,1.86616381582409,1,1.86616381582409,1,1,1,"Mix",111.5,1,0.464583480621934,0.511043762764907,0.5603390428167
1,1,1.87102971288169,1,1.87102971288169,1,1.87102971288169,1,1,1,"Mix",111.6,1,0.464425373440377,0.510937994193528,0.560285435221194
1,1,1.8758956099393,1,1.8758956099393,1,1.8758956099393,1,1,1,"Mix",111.7,1,0.464251570648276,0.510828102314221,0.560247126362568
1,1,1.8807615069969,1,1.8807615069969,1,1.8807615069969,1,1,1,"Mix",111.8,1,0.464127446118288,0.510714655878913,0.560202131784249
1,1,1.8856274040545,1,1.8856274040545,1,1.8856274040545,1,1,1,"Mix",111.9,1,0.463994940021392,0.510608077638081,0.560163623937244
1,1,1.8904933011121,1,1.8904933011121,1,1.8904933011121,1,1,1,"Mix",112,1,0.463862711834946,0.510491929630424,0.560085626705666
1,1,1.89535919816971,1,1.89535919816971,1,1.89535919816971,1,1,1,"Mix",112.1,1,0.463737055205916,0.51037618735498,0.559980524835382
1,1,1.90022509522731,1,1.90022509522731,1,1.90022509522731,1,1,1,"Mix",112.2,1,0.463611985017815,0.510268188929117,0.55987906422521
1,1,1.90509099228491,1,1.90509099228491,1,1.90509099228491,1,1,1,"Mix",112.3,1,0.463470634915818,0.510164568922387,0.559769366201872
1,1,1.90995688934251,1,1.90995688934251,1,1.90995688934251,1,1,1,"Mix",112.4,1,0.463326117583262,0.51006244385004,0.559668673074902
1,1,1.91482278640011,1,1.91482278640011,1,1.91482278640011,1,1,1,"Mix",112.5,1,0.463191284570743,0.509964455550561,0.559625177988524
1,1,1.91968868345772,1,1.91968868345772,1,1.91968868345772,1,1,1,"Mix",112.6,1,0.463050520745531,0.509849610529176,0.559537550586326
1,1,1.92455458051532,1,1.92455458051532,1,1.92455458051532,1,1,1,"Mix",112.7,1,0.462895290340857,0.509746592126706,0.55946909390154
1,1,1.92942047757292,1,1.92942047757292,1,1.92942047757292,1,1,1,"Mix",112.8,1,0.462771985150827,0.509651362874833,0.559393718017294
1,1,1.93428637463052,1,1.93428637463052,1,1.93428637463052,1,1,1,"Mix",112.9,1,0.46261169426986,0.509547815829581,0.559337540485713
1,1,1.93915227168813,1,1.93915227168813,1,1.93915227168813,1,1,1,"Mix",113,1,0.462447996586088,0.509434708552104,0.559307394204328
1,1,1.94401816874573,1,1.94401816874573,1,1.94401816874573,1,1,1,"Mix",113.1,1,0.462270547487266,0.509320638793826,0.559249024009082
1,1,1.94888406580333,1,1.94888406580333,1,1.94888406580333,1,1,1,"Mix",113.2,1,0.462106981345689,0.509214353635615,0.559220808490447
1,1,1.95374996286093,1,1.95374996286093,1,1.95374996286093,1,1,1,"Mix",113.3,1,0.46197912522525,0.509113942170888,0.559183673453566
1,1,1.95861585991854,1,1.95861585991854,1,1.95861585991854,1,1,1,"Mix",113.4,1,0.461812995917214,0.509008215030114,0.559135844772306
1,1,1.96348175697614,1,1.96348175697614,1,1.96348175697614,1,1,1,"Mix",113.5,1,0.4616632792223,0.508898625245589,0.55907427906702
1,1,1.96834765403374,1,1.96834765403374,1,1.96834765403374,1,1,1,"Mix",113.6,1,0.46154578447895,0.508794919322737,0.558994936905232
1,1,1.97321355109134,1,1.97321355109134,1,1.97321355109134,1,1,1,"Mix",113.7,1,0.461372855949556,0.508698981488616,0.558936748818902
1,1,1.97807944814894,1,1.97807944814894,1,1.97807944814894,1,1,1,"Mix",113.8,1,0.461245939315438,0.50858647520368,0.558865370415163
1,1,1.98294534520655,1,1.98294534520655,1,1.98294534520655,1,1,1,"Mix",113.9,1,0.461120636390987,0.50848917315883,0.558796911516821
1,1,1.98781124226415,1,1.98781124226415,1,1.98781124226415,1,1,1,"Mix",114,1,0.460968412881874,0.508389540078561,0.558715175931441
1,1,1.99267713932175,1,1.99267713932175,1,1.99267713932175,1,1,1,"Mix",114.1,1,0.460813221000996,0.508284090427293,0.558637677027646
1,1,1.99754303637935,1,1.99754303637935,1,1.99754303637935,1,1,1,"Mix",114.2,1,0.460668191397941,0.508172359513647,0.55858732083289
1,1,2.00240893343695,1,2.00240893343695,1,2.00240893343695,1,1,1,"Mix",114.3,1,0.460566002930688,0.50807202584275,0.558518921239663
1,1,2.00727483049456,1,2.00727483049456,1,2.00727483049456,1,1,1,"Mix",114.4,1,0.460444190422317,0.507954751955493,0.558399142087249
1,1,2.01214072755216,1,2.01214072755216,1,2.01214072755216,1,1,1,"Mix",114.5,1,0.460272854255136,0.507852855759517,0.558319636531847
1,1,2.01700662460976,1,2.01700662460976,1,2.01700662460976,1,1,1,"Mix",114.6,1,0.460151575120352,0.507752724446202,0.558241019870296
1,1,2.02187252166736,1,2.02187252166736,1,2.02187252166736,1,1,1,"Mix",114.7,1,0.46001093680862,0.507659688109237,0.558173603252786
1,1,2.02673841872497,1,2.02673841872497,1,2.02673841872497,1,1,1,"Mix",114.8,1,0.45986549204303,0.507563983060977,0.558107230743532
1,1,2.03160431578257,1,2.03160431578257,1,2.03160431578257,1,1,1,"Mix",114.9,1,0.459703426063267,0.507462924310349,0.558018118438561
1,1,2.03647021284017,1,2.03647021284017,1,2.03647021284017,1,1,1,"Mix",115,1,0.459563779657274,0.507356300209314,0.557974908468057
1,1,2.04133610989777,1,2.04133610989777,1,2.04133610989777,1,1,1,"Mix",115.1,1,0.459401861378041,0.507247190648221,0.557925692367362
1,1,2.04620200695538,1,2.04620200695538,1,2.04620200695538,1,1,1,"Mix",115.2,1,0.45925969139578,0.507152472567633,0.557840069790752
1,1,2.05106790401298,1,2.05106790401298,1,2.05106790401298,1,1,1,"Mix",115.3,1,0.459119627080985,0.507053658498792,0.557825875884357
1,1,2.05593380107058,1,2.05593380107058,1,2.05593380107058,1,1,1,"Mix",115.4,1,0.45893589901587,0.506948189557813,0.557760000191242
1,1,2.06079969812818,1,2.06079969812818,1,2.06079969812818,1,1,1,"Mix",115.5,1,0.458784173596595,0.506848623092776,0.557691256760696
1,1,2.06566559518578,1,2.06566559518578,1,2.06566559518578,1,1,1,"Mix",115.6,1,0.458633008952318,0.506764166198226,0.557689922121623
1,1,2.07053149224339,1,2.07053149224339,1,2.07053149224339,1,1,1,"Mix",115.7,1,0.458443240165034,0.50667634618921,0.557603097012588
1,1,2.07539738930099,1,2.07539738930099,1,2.07539738930099,1,1,1,"Mix",115.8,1,0.458300457414022,0.506578496302366,0.557508974546851
1,1,2.08026328635859,1,2.08026328635859,1,2.08026328635859,1,1,1,"Mix",115.9,1,0.458133829993787,0.50646643804788,0.557491287078314
1,1,2.08512918341619,1,2.08512918341619,1,2.08512918341619,1,1,1,"Mix",116,1,0.458007583971433,0.506376027154221,0.557436395947666
1,1,2.0899950804738,1,2.0899950804738,1,2.0899950804738,1,1,1,"Mix",116.1,1,0.457873904518169,0.506281777978001,0.557448889225209
1,1,2.0948609775314,1,2.0948609775314,1,2.0948609775314,1,1,1,"Mix",116.2,1,0.457721033281671,0.506186141222361,0.557385088823243
1,1,2.099726874589,1,2.099726874589,1,2.099726874589,1,1,1,"Mix",116.3,1,0.45757158185963,0.506090116515903,0.557313011954594
1,1,2.1045927716466,1,2.1045927716466,1,2.1045927716466,1,1,1,"Mix",116.4,1,0.45744895622055,0.505996092343129,0.557243925959584
1,1,2.1094586687042,1,2.1094586687042,1,2.1094586687042,1,1,1,"Mix",116.5,1,0.45732038914283,0.505897791591443,0.557239099607536
1,1,2.11432456576181,1,2.11432456576181,1,2.11432456576181,1,1,1,"Mix",116.6,1,0.457199716504177,0.505799021623953,0.55721417986794
1,1,2.11919046281941,1,2.11919046281941,1,2.11919046281941,1,1,1,"Mix",116.7,1,0.457063180857818,0.505702102807621,0.557168655499087
1,1,2.12405635987701,1,2.12405635987701,1,2.12405635987701,1,1,1,"Mix",116.8,1,0.456907289056129,0.505595533386513,0.557144108611167
1,1,2.12892225693461,1,2.12892225693461,1,2.12892225693461,1,1,1,"Mix",116.9,1,0.456792829870111,0.505502159425031,0.557119862810257
1,1,2.13378815399222,1,2.13378815399222,1,2.13378815399222,1,1,1,"Mix",117,1,0.456659210867209,0.505402077393469,0.557015347074512
1,1,2.13865405104982,1,2.13865405104982,1,2.13865405104982,1,1,1,"Mix",117.1,1,0.456530859097876,0.505305283483877,0.556946354408393
1,1,2.14351994810742,1,2.14351994810742,1,2.14351994810742,1,1,1,"Mix",117.2,1,0.45639674378528,0.505212788838298,0.556896349545985
1,1,2.14838584516502,1,2.14838584516502,1,2.14838584516502,1,1,1,"Mix",117.3,1,0.456220027885107,0.505125365117958,0.556806303495938
1,1,2.15325174222263,1,2.15325174222263,1,2.15325174222263,1,1,1,"Mix",117.4,1,0.456070650978688,0.505030556401184,0.556758083126905
1,1,2.15811763928023,1,2.15811763928023,1,2.15811763928023,1,1,1,"Mix",117.5,1,0.455937952979676,0.504940022050597,0.556733263256263
1,1,2.16298353633783,1,2.16298353633783,1,2.16298353633783,1,1,1,"Mix",117.6,1,0.455762446768406,0.50484417063397,0.556708581380654
1,1,2.16784943339543,1,2.16784943339543,1,2.16784943339543,1,1,1,"Mix",117.7,1,0.455582734171884,0.504743174871596,0.556674603815922
1,1,2.17271533045303,1,2.17271533045303,1,2.17271533045303,1,1,1,"Mix",117.8,1,0.45547286715271,0.504645515254712,0.556650434360147
1,1,2.17758122751064,1,2.17758122751064,1,2.17758122751064,1,1,1,"Mix",117.9,1,0.455338802594899,0.504562781283593,0.556629274823159
1,1,2.18244712456824,1,2.18244712456824,1,2.18244712456824,1,1,1,"Mix",118,1,0.455193046526073,0.50445668214444,0.556607898218975
1,1,2.18731302162584,1,2.18731302162584,1,2.18731302162584,1,1,1,"Mix",118.1,1,0.45506995651111,0.504351570288284,0.556569397984026
1,1,2.19217891868344,1,2.19217891868344,1,2.19217891868344,1,1,1,"Mix",118.2,1,0.454929483256609,0.504259002550521,0.556508634904916
1,1,2.19704481574105,1,2.19704481574105,1,2.19704481574105,1,1,1,"Mix",118.3,1,0.45479519238441,0.504171580812562,0.556499099125932
1,1,2.20191071279865,1,2.20191071279865,1,2.20191071279865,1,1,1,"Mix",118.4,1,0.454663747841228,0.504075554851389,0.55646818330382
1,1,2.20677660985625,1,2.20677660985625,1,2.20677660985625,1,1,1,"Mix",118.5,1,0.454515387367262,0.503992192961477,0.556406442682034
1,1,2.21164250691385,1,2.21164250691385,1,2.21164250691385,1,1,1,"Mix",118.6,1,0.454375668688241,0.503915732461108,0.556402893297972
1,1,2.21650840397145,1,2.21650840397145,1,2.21650840397145,1,1,1,"Mix",118.7,1,0.454211985894033,0.503833124421908,0.556359995683838
1,1,2.22137430102906,1,2.22137430102906,1,2.22137430102906,1,1,1,"Mix",118.8,1,0.454081500046228,0.503746242394651,0.556302232114312
1,1,2.22624019808666,1,2.22624019808666,1,2.22624019808666,1,1,1,"Mix",118.9,1,0.453966566365299,0.503658652454785,0.556247204752599
1,1,2.23110609514426,1,2.23110609514426,1,2.23110609514426,1,1,1,"Mix",119,1,0.453838837680114,0.503563395800163,0.556195655369844
1,1,2.23597199220186,1,2.23597199220186,1,2.23597199220186,1,1,1,"Mix",119.1,1,0.453687982040136,0.5034656849156,0.556161402995915
1,1,2.24083788925947,1,2.24083788925947,1,2.24083788925947,1,1,1,"Mix",119.2,1,0.453562779218976,0.503376162095927,0.556071709572417
1,1,2.24570378631707,1,2.24570378631707,1,2.24570378631707,1,1,1,"Mix",119.3,1,0.45344396720261,0.503290063320339,0.556016491302352
1,1,2.25056968337467,1,2.25056968337467,1,2.25056968337467,1,1,1,"Mix",119.4,1,0.453343163703949,0.503191097840347,0.555972489238985
1,1,2.25543558043227,1,2.25543558043227,1,2.25543558043227,1,1,1,"Mix",119.5,1,0.453176510185081,0.503104353069808,0.556004013881903
1,1,2.26030147748987,1,2.26030147748987,1,2.26030147748987,1,1,1,"Mix",119.6,1,0.453022465069185,0.503027812517546,0.555977980330446
