"Treatment.Act","BA","Recovery","low","med","high"
"Control",80.3,NA,13.8076165817386,14.37691066045,14.9452535416728
"Control",80.4,NA,13.8089263053691,14.3774195679296,14.9460263218835
"Control",80.5,NA,13.8093617107314,14.377729136531,14.9464450798819
"Control",80.6,NA,13.8100131102684,14.3779378267051,14.9472046984323
"Control",80.7,NA,13.8108845607425,14.3783908662918,14.9480275254503
"Control",80.8,NA,13.8111369376432,14.3789093284146,14.949039501337
"Control",80.9,NA,13.8107398717979,14.3794019677276,14.9495034382094
"Control",81,NA,13.8111414259445,14.3800628400148,14.9503245614258
"Control",81.1,NA,13.8114635406804,14.3804671689402,14.9508115027215
"Control",81.2,NA,13.8113427690084,14.3807120679277,14.9516199641872
"Control",81.3,NA,13.8115606710626,14.3812771285983,14.9524335169887
"Control",81.4,NA,13.8120502414163,14.3817723573248,14.9532309974499
"Control",81.5,NA,13.8126350961909,14.3823271175331,14.9535635082573
"Control",81.6,NA,13.8130927678342,14.3826664417677,14.9539103349789
"Control",81.7,NA,13.8131692794975,14.3827281168658,14.95499627458
"Control",81.8,NA,13.8131313358915,14.3832226304501,14.9561702579804
"Control",81.9,NA,13.8132450287327,14.3833654103334,14.9567685077986
"Control",82,NA,13.8137121926341,14.3839811204259,14.9574845908505
"Control",82.1,NA,13.8140378520381,14.3845551422734,14.9585856383738
"Control",82.2,NA,13.8139018348198,14.3851535602882,14.9589158780356
"Control",82.3,NA,13.8144095329774,14.3855791149295,14.9596333317158
"Control",82.4,NA,13.8142585248119,14.3861338616145,14.9603215162535
"Control",82.5,NA,13.8142577999085,14.3870306736854,14.9614985588865
"Control",82.6,NA,13.8144787267354,14.3875825810411,14.9622600946294
"Control",82.7,NA,13.8147818969599,14.3881588675227,14.9633403389233
"Control",82.8,NA,13.8156221181394,14.3887910718198,14.9646420154576
"Control",82.9,NA,13.8158058573498,14.3890500201434,14.9652865202209
"Control",83,NA,13.8151857933142,14.3896090497906,14.9663773394198
"Control",83.1,NA,13.8153663573806,14.3897879160441,14.9672630838391
"Control",83.2,NA,13.8156683345958,14.390043141181,14.9680948160226
"Control",83.3,NA,13.8149358702615,14.3904606402103,14.9687942948044
"Control",83.4,NA,13.8153862886111,14.3909363114358,14.9691841102803
"Control",83.5,NA,13.8153969156905,14.3914964340637,14.9698086544464
"Control",83.6,NA,13.8152651539453,14.3916270515649,14.9703658285612
"Control",83.7,NA,13.8146385023187,14.3921097754153,14.9716393245939
"Control",83.8,NA,13.8144224895882,14.3924822875668,14.972679021313
"Control",83.9,NA,13.8139213315917,14.3929709003108,14.9735896464895
"Control",84,NA,13.8131886802626,14.3932109576132,14.9741987640645
"Control",84.1,NA,13.8125501494504,14.3935111825606,14.9749931740493
"Control",84.2,NA,13.8124567957971,14.3937236878937,14.976027671385
"Control",84.3,NA,13.8122914470051,14.3942352886178,14.9768429404374
"Control",84.4,NA,13.8123420874474,14.3947036655034,14.9776394997117
"Control",84.5,NA,13.8126359818977,14.3951819115075,14.9787252765244
"Control",84.6,NA,13.8128705448047,14.3958062907897,14.9792927965906
"Control",84.7,NA,13.8125962376282,14.3964764061281,14.9800974176481
"Control",84.8,NA,13.812240991821,14.3971506751752,14.9813734269848
"Control",84.9,NA,13.8125732763648,14.3976583570671,14.9817454176129
"Control",85,NA,13.8122185770911,14.3983402162475,14.9825343850278
"Control",85.1,NA,13.8115712661281,14.398785508535,14.9834023142864
"Control",85.2,NA,13.81112029046,14.3994518819912,14.9845682847118
"Control",85.3,NA,13.81082905763,14.3998169877109,14.9854795010344
"Control",85.4,NA,13.8105079075354,14.4001684994957,14.9861462837587
"Control",85.5,NA,13.8102434484734,14.4007221447294,14.9868111206576
"Control",85.6,NA,13.8103064844336,14.4011819245584,14.9881843270355
"Control",85.7,NA,13.8102947180703,14.4017456091416,14.9889906219153
"Control",85.8,NA,13.8108489604776,14.4021280138354,14.9899941718424
"Control",85.9,NA,13.8105398268351,14.4023588471731,14.990531116778
"Control",86,NA,13.8107700228358,14.4027092938243,14.991492324732
"Control",86.1,NA,13.8102845531439,14.4029984924949,14.9924639489442
"Control",86.2,NA,13.8106027099209,14.4032602304154,14.9933701027833
"Control",86.3,NA,13.8103474639991,14.4036748763542,14.9945972986851
"Control",86.4,NA,13.8097576069249,14.4041655102183,14.9954173759506
"Control",86.5,NA,13.8102711441842,14.4048644153369,14.9969376739474
"Control",86.6,NA,13.8102720583586,14.4053978898875,14.9981182930035
"Control",86.7,NA,13.8106288438168,14.4058597494765,14.9992798391816
"Control",86.8,NA,13.8100518941541,14.4061102838025,15.0006985200935
"Control",86.9,NA,13.8102186936045,14.4067403672951,15.0020672840587
"Control",87,NA,13.8099644906381,14.4070574625188,15.0035178483135
"Control",87.1,NA,13.8101396106643,14.4073922365777,15.0049576398204
"Control",87.2,NA,13.810471930977,14.4079019074159,15.0058527214055
"Control",87.3,NA,13.8106189476706,14.4083724197637,15.0074883707385
"Control",87.4,NA,13.810502561594,14.4087439126912,15.0083528353446
"Control",87.5,NA,13.8103324283307,14.4094520299554,15.0091645754886
"Control",87.6,NA,13.8098822528988,14.4101937409037,15.0098880118021
"Control",87.7,NA,13.8099846425264,14.4103860381478,15.010638464019
"Control",87.8,NA,13.810130343993,14.4107601082126,15.0115627507135
"Control",87.9,NA,13.8100989537416,14.4111549639222,15.0139480308892
"Control",88,NA,13.8094440976554,14.4114765954226,15.0144179876965
"Control",88.1,NA,13.8097538405717,14.4118780559172,15.0152739022042
"Control",88.2,NA,13.8093873431046,14.4124929105501,15.0163446062468
"Control",88.3,NA,13.8090209939077,14.4129933986919,15.0179053007033
"Control",88.4,NA,13.8089349125195,14.4135583991535,15.0190442305161
"Control",88.5,NA,13.8082974152267,14.4141217712962,15.0204446863139
"Control",88.6,NA,13.8079203299269,14.4144755429853,15.0222710093485
"Control",88.7,NA,13.8084315380429,14.4152110645172,15.0232466930419
"Control",88.8,NA,13.8083210527664,14.4156721402777,15.023396467447
"Control",88.9,NA,13.807794124858,14.4162692452565,15.0238175300626
"Control",89,NA,13.8076045926499,14.4167947077222,15.0241213903376
"Control",89.1,NA,13.8079736448775,14.4173892028578,15.0247353956538
"Control",89.2,NA,13.8079037694294,14.4177086456848,15.0255406406887
"Control",89.3,NA,13.8080605834313,14.4179346990846,15.0272875429367
"Control",89.4,NA,13.8073356027104,14.418508330574,15.0274517742876
"Control",89.5,NA,13.807522014869,14.4190321116228,15.0286875958653
"Control",89.6,NA,13.8068002695625,14.4196862680056,15.030439764263
"Control",89.7,NA,13.8066520661788,14.4199393041791,15.0321782178724
"Control",89.8,NA,13.8055992741436,14.4202888547589,15.0337079226412
"Control",89.9,NA,13.8053086072906,14.4209310450879,15.0347402654219
"Control",90,NA,13.8043825490817,14.4215148960393,15.0359465466457
"Control",90.1,NA,13.8039253154136,14.4221900449947,15.037358686084
"Control",90.2,NA,13.8035697657766,14.4228327156577,15.0384738370262
"Control",90.3,NA,13.8029987268858,14.4232671777836,15.0398835564028
"Control",90.4,NA,13.8030408843412,14.4236706285283,15.0413768430793
"Control",90.5,NA,13.8029671537057,14.4239421000041,15.0432614985371
"Control",90.6,NA,13.8020801286098,14.4247036460105,15.0447229735257
"Control",90.7,NA,13.8017051941188,14.4252280749644,15.0458691759188
"Control",90.8,NA,13.8012067010934,14.4254042939241,15.0463055253614
"Control",90.9,NA,13.8015246427963,14.4258081516248,15.0470878253844
"Control",91,NA,13.80098594874,14.4263822275637,15.049422842498
"Control",91.1,NA,13.8013565401555,14.426870806657,15.0500363597986
"Control",91.2,NA,13.7998174867292,14.4274051651285,15.0511540619394
"Control",91.3,NA,13.8000823669244,14.4280074689219,15.0528759093974
"Control",91.4,NA,13.7994481980325,14.4286659625989,15.0541705354914
"Control",91.5,NA,13.7986366496215,14.4289964227745,15.0545974434197
"Control",91.6,NA,13.7988651910687,14.4295552001338,15.0564191686207
"Control",91.7,NA,13.7989426724077,14.4298975889619,15.058075566439
"Control",91.8,NA,13.7982878659854,14.4302786560882,15.0601074895338
"Control",91.9,NA,13.797897594777,14.4307897632269,15.061989497712
"Control",92,NA,13.797441672818,14.4311667952881,15.0640032765623
"Control",92.1,NA,13.7972680524648,14.4316306589532,15.0654636602913
"Control",92.2,NA,13.7962223482306,14.4320611485784,15.0660302009386
"Control",92.3,NA,13.7954755076344,14.4324923152387,15.0675709995089
"Control",92.4,NA,13.7953647106885,14.4329186627448,15.0692860450315
"Control",92.5,NA,13.7957103796578,14.4332924023646,15.0698192021559
"Control",92.6,NA,13.7953496681718,14.433987444102,15.0710737151093
"Control",92.7,NA,13.7942540494174,14.434123573392,15.0724354881359
"Control",92.8,NA,13.7931902217883,14.434816003815,15.0736802489144
"Control",92.9,NA,13.7921259753601,14.43502667915,15.0753132032165
"Control",93,NA,13.7923784572248,14.4355514070731,15.0770816018029
"Control",93.1,NA,13.7922227471347,14.4359011270313,15.0790106200769
"Control",93.2,NA,13.7914477602512,14.4362633794131,15.0804851931606
"Control",93.3,NA,13.7906533408154,14.4366596384365,15.08143868329
"Control",93.4,NA,13.7896919971288,14.4369936290891,15.0829992639525
"Control",93.5,NA,13.7892403475237,14.4374778624515,15.0850018030321
"Control",93.6,NA,13.7887560849785,14.4378222931399,15.0865603034354
"Control",93.7,NA,13.7882962603048,14.4386225051065,15.0884018294321
"Control",93.8,NA,13.7875750836804,14.4389122776929,15.0900210297278
"Control",93.9,NA,13.7869044450581,14.4396126178557,15.0913168793966
"Control",94,NA,13.7864456570867,14.4399923341011,15.0928564900561
"Control",94.1,NA,13.7860141771118,14.4406184723568,15.0945565223432
"Control",94.2,NA,13.7850216995371,14.4411021631461,15.0957957378203
"Control",94.3,NA,13.7840256084556,14.441827766328,15.0971771151745
"Control",94.4,NA,13.7833609804623,14.4424330989078,15.0998238422523
"Control",94.5,NA,13.7827474303806,14.442792476965,15.1018610777329
"Control",94.6,NA,13.7827264529192,14.4433317100456,15.1035754857594
"Control",94.7,NA,13.782123977989,14.4438628778622,15.1052490900956
"Control",94.8,NA,13.781542375504,14.4444898479634,15.1065351113143
"Control",94.9,NA,13.7806323643624,14.4447931087648,15.1076367265815
"Control",95,NA,13.7801847627652,14.4451398296176,15.1096757025212
"Control",95.1,NA,13.7800481119943,14.4456582265429,15.1115402077089
"Control",95.2,NA,13.7788008453189,14.4462418970397,15.1128782110754
"Control",95.3,NA,13.7782763655241,14.4465433373278,15.1139162533599
"Control",95.4,NA,13.7779464937557,14.4469637532933,15.1156569462277
"Control",95.5,NA,13.7770679237496,14.4473009278615,15.1169070963295
"Control",95.6,NA,13.7765518809936,14.4477288913378,15.1184085891168
"Control",95.7,NA,13.7760318120121,14.4480827000889,15.1203202907496
"Control",95.8,NA,13.7755279252105,14.4486443899477,15.1222379633275
"Control",95.9,NA,13.774860011205,14.4492546780413,15.123303227167
"Control",96,NA,13.7741506179724,14.4497920983318,15.1248786299183
"Control",96.1,NA,13.7738822524237,14.4502560231572,15.1260439484055
"Control",96.2,NA,13.7727446867267,14.4509389508456,15.1279205728302
"Control",96.3,NA,13.771940881487,14.4512018961008,15.1300139295465
"Control",96.4,NA,13.7717533998784,14.4517005301247,15.13160157629
"Control",96.5,NA,13.7709714229391,14.4519361588813,15.1336637274348
"Control",96.6,NA,13.7703920077323,14.4526620970873,15.1352165661624
"Control",96.7,NA,13.769648600003,14.4531153012737,15.1367631224652
"Control",96.8,NA,13.768902460274,14.453870089,15.1383124228887
"Control",96.9,NA,13.7674289446072,14.4541888355131,15.1406012761652
"Control",97,NA,13.7666771370641,14.4546468303453,15.1414113239722
"Control",97.1,NA,13.7659330870446,14.455244557341,15.1429490063837
"Control",97.2,NA,13.765351274927,14.4556989788435,15.1449566035978
"Control",97.3,NA,13.7645560267935,14.4560287334606,15.1464370512546
"Control",97.4,NA,13.7641594649854,14.4562364295261,15.148331640509
"Control",97.5,NA,13.7637694290101,14.4565010272464,15.1502476147
"Control",97.6,NA,13.7627728396049,14.4568742994311,15.1519332417357
"Control",97.7,NA,13.7622807392642,14.4571910424193,15.1528587721907
"Control",97.8,NA,13.7620529077533,14.4576735666622,15.1546764930925
"Control",97.9,NA,13.7613384772941,14.458107945926,15.1565351588901
"Control",98,NA,13.7606915348905,14.4586663343629,15.1577511472827
"Control",98.1,NA,13.7600437239015,14.458930461773,15.1591241259921
"Control",98.2,NA,13.7590574463718,14.4593401716214,15.1610435880125
"Control",98.3,NA,13.7579996441371,14.459833046237,15.163148859395
"Control",98.4,NA,13.7575415631093,14.4601188608343,15.1648788808552
"Control",98.5,NA,13.7563952622687,14.4606084315046,15.1667081416605
"Control",98.6,NA,13.7558531416065,14.4610153380401,15.1683222806002
"Control",98.7,NA,13.754893532111,14.4613878662058,15.169560066329
"Control",98.8,NA,13.7541226907083,14.4616356832334,15.1715374627686
"Control",98.9,NA,13.7532780731019,14.4622801487166,15.1732741227255
"Control",99,NA,13.7518729062553,14.4628378453045,15.1750229289085
"Control",99.1,NA,13.75103053239,14.4634066762206,15.1769563203988
"Control",99.2,NA,13.750242602091,14.4639740733813,15.1788504573804
"Control",99.3,NA,13.7496592641182,14.4644681695305,15.1808766302338
"Control",99.4,NA,13.7487463631339,14.4648807231931,15.1828417762194
"Control",99.5,NA,13.7479998694385,14.4653934074207,15.1845601514722
"Control",99.6,NA,13.7470482927194,14.4657536796048,15.1864607236933
"Control",99.7,NA,13.7460622678193,14.4662634221679,15.1882338056225
"Control",99.8,NA,13.7457453099736,14.4666917723564,15.1900190172141
"Control",99.9,NA,13.7448854345262,14.466956803252,15.1920977504414
"Control",100,NA,13.7439378252069,14.4674041484133,15.1939630593312
"Control",100.1,NA,13.7430018226421,14.4677679269932,15.1954990484115
"Control",100.2,NA,13.7426173718536,14.4684898902822,15.1972077370729
"Control",100.3,NA,13.7418901518904,14.4687974381435,15.1994098242343
"Control",100.4,NA,13.7410589226957,14.4691276894856,15.2015211208458
"Control",100.5,NA,13.7398248579011,14.4693551478247,15.2036844683375
"Control",100.6,NA,13.7382297045509,14.4697110601322,15.2057537770765
"Control",100.7,NA,13.7372239786344,14.4702384117062,15.2074827913424
"Control",100.8,NA,13.7362297530496,14.4707924582592,15.2090239483077
"Control",100.9,NA,13.7356006114869,14.4713109733946,15.2109020924316
"Control",101,NA,13.7354626658404,14.4715756843351,15.212289839369
"Control",101.1,NA,13.7345352205023,14.4721324704596,15.2143937020494
"Control",101.2,NA,13.7336751502907,14.4725824967994,15.216413570042
"Control",101.3,NA,13.7330538166598,14.4729970962208,15.2182875422297
"Control",101.4,NA,13.7325162986769,14.4736798927114,15.2198797753066
"Control",101.5,NA,13.731278175654,14.4741308726872,15.2213890200716
"Control",101.6,NA,13.7298995126594,14.4745415668478,15.2237233212706
"Control",101.7,NA,13.7292953581353,14.4749596935662,15.2261765923881
"Control",101.8,NA,13.728655225313,14.4756333640877,15.2278854848199
"Control",101.9,NA,13.7273253015661,14.4761093610342,15.2299507160499
"Control",102,NA,13.7261821262565,14.4767142233104,15.2313002155058
"Control",102.1,NA,13.7250543376616,14.4770956785142,15.2333017351722
"Control",102.2,NA,13.7245564183115,14.4776070226639,15.234856706011
"Control",102.3,NA,13.7232044071996,14.4780176531433,15.2364227825018
"Control",102.4,NA,13.7222007262621,14.478407133234,15.2377927987818
"Control",102.5,NA,13.7214634822171,14.4787902987528,15.2394742679327
"Control",102.6,NA,13.7207816810851,14.4790923931825,15.2405831332571
"Control",102.7,NA,13.7197257416984,14.4794687678604,15.2419354188654
"Control",102.8,NA,13.7186227888827,14.4800520981582,15.2435341859189
"Control",102.9,NA,13.7171343175608,14.4802938263606,15.2456176615029
"Control",103,NA,13.7156367529054,14.4806417443311,15.2474694304994
"Control",103.1,NA,13.715158538057,14.4810108570212,15.2493271832898
"Control",103.2,NA,13.714601734309,14.4814127106211,15.2507781356495
"Control",103.3,NA,13.7134129189724,14.4817768044417,15.2523752685963
"Control",103.4,NA,13.7129078375243,14.4821304208738,15.2543521270801
"Control",103.5,NA,13.7120312889642,14.4826389149494,15.2563099651784
"Control",103.6,NA,13.7116955418898,14.4829642926515,15.2580816543837
"Control",103.7,NA,13.7101052119537,14.4834178079175,15.2596469360022
"Control",103.8,NA,13.708250142803,14.4836808033578,15.2614759849881
"Control",103.9,NA,13.7074130883726,14.4841468941873,15.2635503420745
"Control",104,NA,13.7067114377754,14.4847441388233,15.2647347060026
"Control",104.1,NA,13.7058801461994,14.4852972806801,15.2659509274651
"Control",104.2,NA,13.7048961063151,14.4857403814455,15.2676316898588
"Control",104.3,NA,13.704019752889,14.4863240572673,15.2693209696933
"Control",104.4,NA,13.7024049784922,14.4865533249467,15.271300319306
"Control",104.5,NA,13.7021305873325,14.4870283167035,15.2731111374547
"Control",104.6,NA,13.7009213677346,14.4874484267238,15.2746640516951
