"Treatment.Act","BA","Recovery","cp.requirements","low","med","high"
"Fire",96.1,0,6,166.755344157941,238.823056961642,339.388179795431
"Fire",96.2,0,6,166.46133237405,238.493693120227,339.061780536811
"Fire",96.3,0,6,166.163766394037,238.170697404603,338.710202519766
"Fire",96.4,0,6,165.85390514438,237.836490736015,338.426363693747
"Fire",96.5,0,6,165.5562078875,237.519583184446,338.205978638408
"Fire",96.6,0,6,165.248193197617,237.210366644045,338.018197282662
"Fire",96.7,0,6,164.941873689658,236.917357184023,337.793892628096
"Fire",96.8,0,6,164.60800122162,236.628182673321,337.487503019104
"Fire",96.9,0,6,164.303853667956,236.302270032508,337.236929602555
"Fire",97,0,6,164.031842221433,235.986662232146,336.955613268531
"Fire",97.1,0,6,163.675049005621,235.695133012331,336.659099861069
"Fire",97.2,0,6,163.40836528307,235.405910393754,336.367467903056
"Fire",97.3,0,6,163.096322143882,235.105818114444,336.05024280597
"Fire",97.4,0,6,162.78512103993,234.803066787581,335.79018840782
"Fire",97.5,0,6,162.491441373614,234.499306357131,335.512873322679
"Fire",97.6,0,6,162.212523510258,234.177637323478,335.24701961706
"Fire",97.7,0,6,161.930454543305,233.905014909005,334.968191591302
"Fire",97.8,0,6,161.621696820208,233.611802829001,334.71923278873
"Fire",97.9,0,6,161.308641201683,233.332209504864,334.513587657576
"Fire",98,0,6,160.964644897893,233.032616099564,334.403977746463
"Fire",98.1,0,6,160.624378543272,232.720035282476,334.090777340855
"Fire",98.2,0,6,160.367399584034,232.404982092478,333.830192872815
"Fire",98.3,0,6,160.053364972925,232.085509961221,333.519555017839
"Fire",98.4,0,6,159.789245922067,231.77704122333,333.225749723819
"Fire",98.5,0,6,159.479407084511,231.436692431942,332.873251993099
"Fire",98.6,0,6,159.151803553528,231.112976956891,332.619697893869
"Fire",98.7,0,6,158.807995978557,230.839281516025,332.463881673412
"Fire",98.8,0,6,158.506307000192,230.527973700292,332.255504460151
"Fire",98.9,0,6,158.185746810071,230.222113604394,332.0969331487
"Fire",99,0,6,157.903439710134,229.920299008292,331.9189270479
"Fire",99.1,0,6,157.610123953615,229.591091841653,331.707587108308
"Fire",99.2,0,6,157.305168894989,229.322013928335,331.508935871268
"Fire",99.3,0,6,157.048065295285,229.038442628716,331.409737830434
"Fire",99.4,0,6,156.824021730743,228.749065831182,331.033338498183
"Fire",99.5,0,6,156.4894090969,228.464133241106,330.896202116669
"Fire",99.6,0,6,156.164416079211,228.147120181849,330.73492565532
"Fire",99.7,0,6,155.919114872017,227.864204864668,330.45955740744
"Fire",99.8,0,6,155.659439472531,227.531332244208,330.126223041626
"Fire",99.9,0,6,155.350900601527,227.229822875245,329.875599800902
"Fire",100,0,6,155.086733952067,226.915386452693,329.65879154575
"Fire",100.1,0,6,154.820651663866,226.610380614722,329.385615100892
"Fire",100.2,0,6,154.528071673359,226.328826409281,329.109016111788
"Fire",100.3,0,6,154.217047813663,226.041060355188,328.8892022755
"Fire",100.4,0,6,153.922374016224,225.741255081468,328.695753676896
"Fire",100.5,0,6,153.588778610984,225.470230255204,328.546104082369
"Fire",100.6,0,6,153.27088408914,225.175278869304,328.332769575674
"Fire",100.7,0,6,152.935710813897,224.860085338971,328.102579696703
"Fire",100.8,0,6,152.649071405274,224.547975618004,327.950841065016
"Fire",100.9,0,6,152.339256017707,224.241015549445,327.753176385872
"Fire",101,0,6,152.028132650891,223.92134077681,327.420825370993
"Fire",101.1,0,6,151.75585519558,223.628560620983,327.10235272332
"Fire",101.2,0,6,151.476760180489,223.339563143031,326.864960158695
"Fire",101.3,0,6,151.180825941931,223.025376686985,326.620612474019
"Fire",101.4,0,6,150.884739653535,222.717740283919,326.380771826498
"Fire",101.5,0,6,150.588451414761,222.43673271412,326.18659055937
"Fire",101.6,0,6,150.323046470288,222.144703697719,325.947634967167
"Fire",101.7,0,6,150.032634558762,221.851174073846,325.664674772309
"Fire",101.8,0,6,149.725922164121,221.563982669504,325.469050109402
"Fire",101.9,0,6,149.413187840452,221.294295049977,325.241277096521
"Fire",102,0,6,149.120154075669,221.009355941461,325.083054583583
"Fire",102.1,0,6,148.811586936604,220.702750561061,324.893720352208
"Fire",102.2,0,6,148.497350505138,220.417043260301,324.634493739179
"Fire",102.3,0,6,148.16114465099,220.133896283804,324.467928233038
"Fire",102.4,0,6,147.873443982256,219.838848609629,324.250569756401
"Fire",102.5,0,6,147.566500506745,219.558753516422,324.057060133135
"Fire",102.6,0,6,147.248307556243,219.256076986098,323.84426027916
"Fire",102.7,0,6,146.956549077714,218.985922149618,323.604243742021
"Fire",102.8,0,6,146.662632186905,218.694556833414,323.419633324908
"Fire",102.9,0,6,146.349665140018,218.367892963143,323.179172488778
"Fire",103,0,6,146.047067525847,218.088567893307,322.968280990148
"Fire",103.1,0,6,145.755654445457,217.808263918209,322.772365692867
"Fire",103.2,0,6,145.449699298952,217.491954552839,322.56718482972
"Fire",103.3,0,6,145.210830475637,217.216005921088,322.443861500084
"Fire",103.4,0,6,144.964931704547,216.926951481465,322.348026702685
"Fire",103.5,0,6,144.683562777139,216.65406740493,322.13293615468
"Fire",103.6,0,6,144.40273637228,216.365430178133,322.03673499562
"Fire",103.7,0,6,144.136594230156,216.073131373283,321.815096669217
"Fire",103.8,0,6,143.8838483258,215.774858645743,321.504719604686
"Fire",103.9,0,6,143.596234183895,215.474736262271,321.220901221566
"Fire",104,0,6,143.260556889776,215.196951166243,321.035259663325
"Fire",104.1,0,6,142.959548364935,214.908822775837,320.81539829626
"Fire",104.2,0,6,142.695587595758,214.642205151775,320.588207978645
"Fire",104.3,0,6,142.377476941556,214.345367455784,320.479311405186
"Fire",104.4,0,6,142.091994298998,214.072157660751,320.248285613996
"Fire",104.5,0,6,141.799167227074,213.813231132162,320.020870769273
"Fire",104.6,0,6,141.519560327465,213.532835962247,319.70885798978
"Fire",104.7,0,6,141.258981347882,213.267731143578,319.411019264067
"Fire",104.8,0,6,140.987423064822,212.999944900572,319.20980340582
"Fire",104.9,0,6,140.686869081724,212.717808086606,318.926477732159
"Fire",105,0,6,140.361602497548,212.444096893183,318.654082712724
"Fire",105.1,0,6,140.110150248027,212.130138645913,318.418356543397
"Fire",105.2,0,6,139.804466175786,211.82582506897,318.220632110879
"Fire",105.3,0,6,139.546336741642,211.565073667404,318.051635559412
"Fire",105.4,0,6,139.288846901223,211.27132007351,317.793239860743
"Fire",105.5,0,6,139.026559540824,211.00276543988,317.547379338482
"Fire",105.6,0,6,138.708521235287,210.700757724869,317.265584493121
"Fire",105.7,0,6,138.339520777125,210.410004144512,316.956760658348
"Fire",105.8,0,6,138.01957981889,210.122998420643,316.788546595226
"Fire",105.9,0,6,137.748239784524,209.852442462458,316.580425824018
"Fire",106,0,6,137.412801265798,209.565717966436,316.333543599325
"Fire",106.1,0,6,137.111533883084,209.282849576896,316.173114125729
"Fire",106.2,0,6,136.820531193253,209.006423430826,316.014275708048
"Fire",106.3,0,6,136.54120241472,208.729184699123,315.85301400399
"Fire",106.4,0,6,136.271219874803,208.435961816933,315.599388914344
"Fire",106.5,0,6,136.004051137345,208.13541300144,315.459103911239
"Fire",106.6,0,6,135.752247945574,207.893957507892,315.329274899456
"Fire",106.7,0,6,135.468732993538,207.626223379502,315.154316832211
"Fire",106.8,0,6,135.19779768999,207.351307067723,314.965467516225
"Fire",106.9,0,6,134.896681480899,207.083053296793,314.761885600684
"Fire",107,0,6,134.636155833086,206.792882343412,314.534511143333
"Fire",107.1,0,6,134.397342374406,206.53604312956,314.30731073293
"Fire",107.2,0,6,134.118711778312,206.243265113039,314.137947132958
"Fire",107.3,0,6,133.847926484119,206.00188473614,313.928179503409
"Fire",107.4,0,6,133.554888684252,205.739631130448,313.781822994162
"Fire",107.5,0,6,133.318391693444,205.453613306591,313.587432749225
"Fire",107.6,0,6,133.065710786128,205.203302893182,313.390943670183
"Fire",107.7,0,6,132.790931157957,204.939056784224,313.190032767348
"Fire",107.8,0,6,132.542903129043,204.670278432759,313.000701032395
"Fire",107.9,0,6,132.258853068454,204.409772908815,312.80514084365
"Fire",108,0,6,131.989809912731,204.143881535924,312.584733568844
"Fire",108.1,0,6,131.711151157662,203.865728061891,312.414724824642
"Fire",108.2,0,6,131.424085086765,203.586665724792,312.296177913816
"Fire",108.3,0,6,131.169773889949,203.297145447699,312.211499208275
"Fire",108.4,0,6,130.865367159841,203.000527688834,312.013123204193
"Fire",108.5,0,6,130.622794260845,202.744812809744,311.831149410903
"Fire",108.6,0,6,130.397420224822,202.498237085956,311.614705487423
"Fire",108.7,0,6,130.134564918025,202.221379043323,311.478931726326
"Fire",108.8,0,6,129.879838713652,201.998566587617,311.311240405529
"Fire",108.9,0,6,129.560367444762,201.733365847897,311.068283836206
"Fire",109,0,6,129.257167127485,201.456482930874,310.848848570733
"Fire",109.1,0,6,128.979616472217,201.178596568697,310.845106546649
"Fire",109.2,0,6,128.663238150495,200.9294076868,310.812897385798
"Fire",109.3,0,6,128.34551036932,200.673655327744,310.604751263763
"Fire",109.4,0,6,128.055867855579,200.406710726158,310.330769710404
"Fire",109.5,0,6,127.793640349818,200.132419018211,310.144820701693
"Fire",109.6,0,6,127.53152155053,199.865033187919,310.188675202704
"Fire",109.7,0,6,127.292105527729,199.6158342095,310.042724174496
"Fire",109.8,0,6,127.042231221572,199.325931941342,309.903945677387
"Fire",109.9,0,6,126.784138070911,199.091072317015,309.754320992906
"Fire",110,0,6,126.514470735672,198.84148916234,309.624837497819
"Fire",110.1,0,6,126.229849979482,198.592382623706,309.512691348217
"Fire",110.2,0,6,125.977863422932,198.34736228738,309.420714722378
"Fire",110.3,0,6,125.73376453068,198.06780844951,309.232159911621
"Fire",110.4,0,6,125.455451546873,197.783870511615,309.073752937693
"Fire",110.5,0,6,125.17338506961,197.509945688643,308.916980013539
"Fire",110.6,0,6,124.865713445053,197.216814196416,308.573921088291
"Fire",110.7,0,6,124.55898418235,196.953664590128,308.397675615315
"Fire",110.8,0,6,124.303913160669,196.706874480924,308.158257053659
"Fire",110.9,0,6,124.074242858955,196.46343329872,308.013724307321
"Fire",111,0,6,123.845076064308,196.21403976204,307.887732439884
"Fire",111.1,0,6,123.568394908691,195.953704554479,307.761022002875
"Fire",111.2,0,6,123.271430534019,195.702917741811,307.635133150684
"Fire",111.3,0,6,122.995846567466,195.468915486048,307.328629204792
"Fire",111.4,0,6,122.731180860848,195.205473267805,307.089135135644
"Fire",111.5,0,6,122.518357317775,194.93495711919,306.951165304658
"Fire",111.6,0,6,122.230309505749,194.719080322044,306.768529389768
"Fire",111.7,0,6,121.982407419846,194.466297200529,306.689654384426
"Fire",111.8,0,6,121.727170497721,194.209318238289,306.553043949878
"Fire",111.9,0,6,121.443909110235,193.960181680119,306.50853643739
"Fire",112,0,6,121.209471520266,193.701066953437,306.399750922953
"Fire",112.1,0,6,120.946903902738,193.43721476729,306.249562894972
"Fire",112.2,0,6,120.678079437228,193.182847702771,306.101414380985
"Fire",112.3,0,6,120.413197073659,192.941033813759,306.006612724656
"Fire",112.4,0,6,120.130624099362,192.705675862187,305.939589648689
"Fire",112.5,0,6,119.860264191742,192.461580124955,305.958064254914
"Fire",112.6,0,6,119.628833110062,192.202787548903,305.862102287628
"Fire",112.7,0,6,119.390350942986,191.936203016599,305.744918836278
"Fire",112.8,0,6,119.113125248256,191.701509906424,305.598072183944
"Fire",112.9,0,6,118.854422976727,191.440489284587,305.434014094206
"Fire",113,0,6,118.596905002195,191.191547299409,305.298204355762
"Fire",113.1,0,6,118.349662670497,190.953102469389,305.194979784897
"Fire",113.2,0,6,118.103673924809,190.716568137951,305.054009082886
"Fire",113.3,0,6,117.866120047822,190.493742585836,304.911111566102
"Fire",113.4,0,6,117.605428422518,190.245016172626,304.766748973395
"Fire",113.5,0,6,117.367340453635,190.004276356925,304.62742206021
"Fire",113.6,0,6,117.105332832776,189.7696424372,304.455375641817
"Fire",113.7,0,6,116.853697480231,189.495664675311,304.341116654718
"Fire",113.8,0,6,116.590046968,189.241462971848,304.19960689642
"Fire",113.9,0,6,116.349436557569,188.984893514463,304.060469761719
"Fire",114,0,6,116.085562737973,188.748936294709,303.885506653792
"Fire",114.1,0,6,115.825676609169,188.504424791025,303.766656592529
"Fire",114.2,0,6,115.568509152104,188.276680716161,303.617765810133
"Fire",114.3,0,6,115.334877264399,188.051192748867,303.365698503546
"Fire",114.4,0,6,115.045124286115,187.828957110196,303.198776193727
"Fire",114.5,0,6,114.810219210795,187.57961065497,303.045687126036
"Fire",114.6,0,6,114.580597259258,187.332036412184,302.892675101339
"Fire",114.7,0,6,114.330045209179,187.085407608683,302.739740080862
"Fire",114.8,0,6,114.09557959269,186.815813085745,302.587289293873
"Fire",114.9,0,6,113.825878443879,186.576191268841,302.434060845392
"Fire",115,0,6,113.612257131877,186.348487816816,302.284520952828
"Fire",115.1,0,6,113.336775753016,186.092355879437,302.314411840228
"Fire",115.2,0,6,113.101989870741,185.836990848773,302.19875238073
"Fire",115.3,0,6,112.876515157409,185.592752921702,301.961362597753
"Fire",115.4,0,6,112.659205183507,185.336317447974,301.840195665869
"Fire",115.5,0,6,112.422584754689,185.099356022684,301.759472512955
"Fire",115.6,0,6,112.121141193096,184.843065791317,301.629766699245
"Fire",115.7,0,6,111.854184187411,184.577654316881,301.508784238717
"Fire",115.8,0,6,111.60934621911,184.321248574466,301.369913096148
"Fire",115.9,0,6,111.366230713505,184.075712914541,301.272140117675
"Fire",116,0,6,111.13121780244,183.795883149608,301.090426067187
"Fire",116.1,0,6,110.892392587888,183.563725537614,300.950613905289
"Fire",116.2,0,6,110.636180915951,183.30807306752,300.808740538159
"Fire",116.3,0,6,110.396660936113,183.078902856012,300.737097526062
"Fire",116.4,0,6,110.15350243035,182.846220678504,300.52408908705
"Fire",116.5,0,6,109.914356975452,182.621147651596,300.395738828314
"Fire",116.6,0,6,109.672523441024,182.402560413303,300.260943802196
"Fire",116.7,0,6,109.421296083889,182.167034034963,300.125206174143
"Fire",116.8,0,6,109.15659555029,181.920331245212,299.969682360691
"Fire",116.9,0,6,108.926014018694,181.671112854461,299.860898028711
"Fire",117,0,6,108.702983629458,181.470831685467,299.754245514339
"Fire",117.1,0,6,108.476141193211,181.234385437976,299.640821981405
"Fire",117.2,0,6,108.247771661058,181.007001000066,299.562860376143
"Fire",117.3,0,6,107.994791676934,180.744949069853,299.442180443501
"Fire",117.4,0,6,107.766311719871,180.506250987709,299.219303578608
"Fire",117.5,0,6,107.53247408501,180.269521351258,299.128346662594
"Fire",117.6,0,6,107.301696651065,180.043348525695,299.011683769337
"Fire",117.7,0,6,107.072999109453,179.80335543394,298.897412692909
"Fire",117.8,0,6,106.851886759037,179.561472441753,298.814203125144
"Fire",117.9,0,6,106.608286186673,179.325724666834,298.626429940581
"Fire",118,0,6,106.390318547873,179.109667340942,298.478098924185
"Fire",118.1,0,6,106.182345053992,178.8913566399,298.361083105668
"Fire",118.2,0,6,105.927539679642,178.655412096051,298.260891401142
"Fire",118.3,0,6,105.69678059881,178.414890393124,298.154502052149
"Fire",118.4,0,6,105.46791325483,178.180605783728,298.023726461719
"Fire",118.5,0,6,105.23885746894,177.941723385039,297.905409689437
"Fire",118.6,0,6,105.016960318646,177.696125357702,297.787009843448
"Fire",118.7,0,6,104.782126707631,177.459065555053,297.668311601011
"Fire",118.8,0,6,104.570229761343,177.212846601653,297.548062163207
"Fire",118.9,0,6,104.379662991495,176.984616782143,297.482486072618
"Fire",119,0,6,104.154693605324,176.735974539781,297.309322184546
"Fire",119.1,0,6,103.893027776401,176.508292479397,297.189540375239
"Fire",119.2,0,6,103.679941146528,176.278938238309,297.069474909268
"Fire",119.3,0,6,103.43578254781,176.044143075584,297.032601357708
"Fire",119.4,0,6,103.17870216287,175.80253601196,296.939962756235
"Fire",119.5,0,6,102.958753457533,175.585335196487,296.856155435735
"Fire",119.6,0,6,102.737192167941,175.357387787343,296.77237168938
"Fire",119.7,0,6,102.527989401379,175.128234989903,296.66558195506
"Fire",119.8,0,6,102.275404282702,174.913057582209,296.405453890594
"Fire",119.9,0,6,102.090443944315,174.697532909052,296.228713461756
"Fire",120,0,6,101.861895550558,174.459145490872,296.119499665389
"Fire",120.1,0,6,101.613111067229,174.228464652499,296.00125596959
"Fire",120.2,0,6,101.377483015126,173.979812604874,295.787552222437
"Fire",120.3,0,6,101.149649087544,173.755593409699,295.552810988432
"Fire",120.4,0,6,100.925459710185,173.542764060097,295.407885261273
"Fire",120.5,0,6,100.734626795325,173.310981503179,295.293830599462
"Fire",120.6,0,6,100.501435053079,173.081669346716,295.213008236925
"Fire",120.7,0,6,100.304927727901,172.854687199178,294.980125210942
"Fire",120.8,0,6,100.061606252496,172.620657587273,294.862240792647
"Fire",120.9,0,6,99.8391516011788,172.397226832018,294.802853005175
"Fire",121,0,6,99.6312463640524,172.165175368459,294.702856419
"Fire",121.1,0,6,99.3836298930456,171.930668880642,294.462836520806
"Fire",121.2,0,6,99.1382285160396,171.702980637748,294.353248608972
